Unnamed: 0,Buy,BuyVolume,Change,ChangePercentage,Close,Code,Company,Date,High,LACP,Low,Market,Open,Remark,Sector,Sell,SellVolume,Time,Volume,BursaURL
512,0.655,800,-,-,0.660,'7140,OKA CORPORATION BHD,23 Oct 2019,0.665,0.66,0.660,MAIN MARKET,0.660,s,INDUSTRIAL PRODUCTS & SERVICES,0.660,4,05:00PM,"3,029",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7140
513,0.100,"9,368",0.005,+5.00,0.105,'3018,OLYMPIA INDUSTRIES BERHAD,23 Oct 2019,0.105,0.1,0.100,MAIN MARKET,0.105,s,CONSUMER PRODUCTS & SERVICES,0.105,"2,406",05:00PM,"1,189",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3018
514,0.405,"1,049",-0.010,-2.38,0.410,'9008,OMESTI BERHAD,23 Oct 2019,0.415,0.42,0.405,MAIN MARKET,0.405,s,TECHNOLOGY,0.410,240,05:00PM,"4,501",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9008
515,0.535,80,-,-,0.540,'5260,ONLY WORLD GROUP HOLDINGS BERHAD,23 Oct 2019,0.540,0.54,0.530,MAIN MARKET,0.540,s,CONSUMER PRODUCTS & SERVICES,0.540,119,05:00PM,323,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5260
516,0.645,640,-,-,0.650,'7107,ORIENTAL FOOD INDUSTRIES HOLDINGS BERHAD,23 Oct 2019,0.660,0.65,0.650,MAIN MARKET,0.650,s,CONSUMER PRODUCTS & SERVICES,0.660,340,05:00PM,"2,535",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7107
517,6.580,40,0.020,+0.30,6.580,'4006,ORIENTAL HOLDINGS BERHAD,23 Oct 2019,6.610,6.56,6.550,MAIN MARKET,6.560,s,CONSUMER PRODUCTS & SERVICES,6.650,62,05:00PM,570,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4006
518,2.000,20,-0.010,-0.50,2.000,'5827,ORIENTAL INTEREST BERHAD,23 Oct 2019,2.000,2.01,2.000,MAIN MARKET,2.000,s,PROPERTY,2.200,10,05:00PM,10,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5827
519,0.890,1,-,-,0.890,'5065,ORNAPAPER BERHAD,23 Oct 2019,0.890,0.89,0.890,MAIN MARKET,0.890,s,INDUSTRIAL PRODUCTS & SERVICES,0.910,150,05:00PM,200,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5065
520,0.955,298,-,-,0.955,'5053,OSK HOLDINGS BERHAD,23 Oct 2019,0.955,0.955,0.945,MAIN MARKET,0.950,s,PROPERTY,0.960,370,05:00PM,"2,638",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5053
521,0.055,"14,658",-0.005,-8.33,0.055,'7225,P.A. RESOURCES BERHAD,23 Oct 2019,0.060,0.06,0.055,MAIN MARKET,0.060,s,INDUSTRIAL PRODUCTS & SERVICES,0.060,"83,065",05:00PM,"33,902",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7225
522,1.420,20,-,-,1.440,'7095,P.I.E. INDUSTRIAL BERHAD,23 Oct 2019,1.450,1.44,1.410,MAIN MARKET,1.430,s,INDUSTRIAL PRODUCTS & SERVICES,1.440,432,05:00PM,"3,800",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7095
523,0.960,103,-0.005,-0.52,0.965,'6009,PACIFIC & ORIENT BERHAD,23 Oct 2019,0.965,0.97,0.960,MAIN MARKET,0.965,s,FINANCIAL SERVICES,0.965,787,05:00PM,170,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6009
524,3.680,1,0.020,+0.54,3.720,'7052,PADINI HOLDINGS BERHAD,23 Oct 2019,3.720,3.7,3.680,MAIN MARKET,3.720,s,CONSUMER PRODUCTS & SERVICES,3.720,95,05:00PM,279,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7052
525,0.140,50,-0.005,-3.45,0.140,'4081,PAN MALAYSIA CORPORATION BERHAD,23 Oct 2019,0.140,0.145,0.140,MAIN MARKET,0.140,s,CONSUMER PRODUCTS & SERVICES,0.150,500,05:00PM,650,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4081
526,0.060,"15,481",-,-,0.065,'1287,PAN MALAYSIA HOLDINGS BERHAD,23 Oct 2019,0.065,0.065,0.060,MAIN MARKET,0.065,s,CONSUMER PRODUCTS & SERVICES,0.065,"5,700",05:00PM,"3,274",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1287
527,37.500,41,-,-,37.600,'3719,PANASONIC MANUFACTURING MALAYSIA BERHAD,23 Oct 2019,37.600,37.6,37.600,MAIN MARKET,37.600,s,CONSUMER PRODUCTS & SERVICES,37.800,13,05:00PM,118,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3719
528,0.570,"2,916",-,-,0.575,'8419,PANSAR BERHAD,23 Oct 2019,0.580,0.575,0.570,MAIN MARKET,0.575,s,INDUSTRIAL PRODUCTS & SERVICES,0.575,"1,192",05:00PM,"24,769",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8419
529,0.515,572,-0.005,-0.96,0.515,'5125,PANTECH GROUP HOLDINGS BERHAD,23 Oct 2019,0.520,0.52,0.515,MAIN MARKET,0.515,s,INDUSTRIAL PRODUCTS & SERVICES,0.520,864,05:00PM,"6,188",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5125
530,0.335,23,-,-,-,'5022,PAOS HOLDINGS BERHAD,23 Oct 2019,-,0.37,-,MAIN MARKET,-,s,CONSUMER PRODUCTS & SERVICES,0.370,473,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5022
531,0.920,29,-0.030,-3.16,0.920,'3611,PARAGON GLOBE BERHAD,23 Oct 2019,0.990,0.95,0.920,MAIN MARKET,0.990,s,INDUSTRIAL PRODUCTS & SERVICES,-,-,05:00PM,21,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3611
532,0.250,200,-,-,-,'9407,PARAGON UNION BERHAD,23 Oct 2019,-,0.27,-,MAIN MARKET,-,s,CONSUMER PRODUCTS & SERVICES,0.270,85,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9407
533,1.270,"1,751",-0.010,-0.78,1.270,'1724,PARAMOUNT CORPORATION BERHAD,23 Oct 2019,1.280,1.28,1.260,MAIN MARKET,1.270,s,PROPERTY,1.290,224,05:00PM,"2,640",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1724
534,0.225,"1,379",0.005,+2.27,0.225,'5657,PARKSON HOLDINGS BERHAD,23 Oct 2019,0.255,0.22,0.220,MAIN MARKET,0.220,s,CONSUMER PRODUCTS & SERVICES,0.235,767,05:00PM,"51,792",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5657
535,0.340,100,-,-,-,'6912,PASDEC HOLDINGS BERHAD,23 Oct 2019,-,0.35,-,MAIN MARKET,-,s,PROPERTY,0.355,50,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6912
536,1.780,213,0.010,+0.56,1.800,'5212,PAVILION REAL ESTATE INVESTMENT TRUST,23 Oct 2019,1.800,1.79,1.770,MAIN MARKET,1.790,s,REAL ESTATE INVESTMENT TRUSTS,1.800,430,05:00PM,885,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5212
537,1.110,100,-0.010,-0.89,1.110,'5041,PBA HOLDINGS BHD,23 Oct 2019,1.110,1.12,1.110,MAIN MARKET,1.110,s,UTILITIES,1.120,10,05:00PM,30,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5041
538,0.410,"4,753",-,-,0.415,'6068,PCCS GROUP BERHAD,23 Oct 2019,0.425,0.415,0.415,MAIN MARKET,0.415,s,CONSUMER PRODUCTS & SERVICES,0.415,18,05:00PM,"23,692",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6068
539,0.030,"20,586",-0.005,-14.29,0.030,'6254,PDZ HOLDINGS BHD,23 Oct 2019,0.030,0.035,0.030,MAIN MARKET,0.030,s,TRANSPORTATION & LOGISTICS,0.035,"42,285",05:00PM,170,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6254
540,1.230,5,0.010,+0.82,1.230,'5271,PECCA GROUP BERHAD,23 Oct 2019,1.240,1.22,1.220,MAIN MARKET,1.240,s,INDUSTRIAL PRODUCTS & SERVICES,1.240,17,05:00PM,"2,172",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5271
541,0.005,"6,091,310",-,-,0.010,'4464,PEGASUS HEIGHTS BERHAD,23 Oct 2019,0.010,0.01,0.005,MAIN MARKET,0.005,s,PROPERTY,0.010,"2,020,844",05:00PM,"6,110",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4464
542,0.305,100,-,-,-,'7190,PELANGI PUBLISHING GROUP BHD.,23 Oct 2019,-,0.325,-,MAIN MARKET,-,s,TELECOMMUNICATIONS & MEDIA,0.360,300,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7190
543,0.305,250,0.010,+3.23,0.320,'5231,PELIKAN INTERNATIONAL CORPORATION BERHAD,23 Oct 2019,0.330,0.31,0.310,MAIN MARKET,0.320,s,CONSUMER PRODUCTS & SERVICES,0.320,233,05:00PM,"1,540",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5231
544,0.370,100,-,-,-,'9997,PENSONIC HOLDINGS BERHAD,23 Oct 2019,-,0.4,-,MAIN MARKET,-,s,CONSUMER PRODUCTS & SERVICES,0.400,819,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9997
545,4.740,"2,193",-0.030,-0.63,4.740,'7160,PENTAMASTER CORPORATION BERHAD,23 Oct 2019,4.830,4.77,4.720,MAIN MARKET,4.770,s,TECHNOLOGY,4.770,210,05:00PM,"7,615",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7160
546,0.295,95,0.025,+8.33,0.325,'8346,PERAK CORPORATION BERHAD,23 Oct 2019,0.325,0.3,0.295,MAIN MARKET,0.315,s,TRANSPORTATION & LOGISTICS,0.325,99,05:00PM,320,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8346
547,0.215,"22,528",-0.005,-2.27,0.215,'0186,PERAK TRANSIT BERHAD,23 Oct 2019,0.220,0.22,0.215,MAIN MARKET,0.220,s,CONSUMER PRODUCTS & SERVICES,0.220,"15,268",05:00PM,"7,651",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0186
548,0.380,"1,371",0.020,+5.56,0.380,'7108,PERDANA PETROLEUM BERHAD,23 Oct 2019,0.380,0.36,0.365,MAIN MARKET,0.365,s,ENERGY,0.385,"6,676",05:00PM,"72,102",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7108
549,-,-,-,-,-,'0047,PERISAI PETROLEUM TEKNOLOGI BHD,23 Oct 2019,-,0.005,-,MAIN MARKET,-,Ss,ENERGY,-,-,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0047
550,0.665,"3,050",-0.005,-0.74,0.670,'7080,PERMAJU INDUSTRIES BERHAD,23 Oct 2019,0.680,0.675,0.670,MAIN MARKET,0.675,s,CONSUMER PRODUCTS & SERVICES,0.670,1,05:00PM,"54,481",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7080
551,0.215,72,-,-,0.215,'8311,PESONA METRO HOLDINGS BERHAD,23 Oct 2019,0.220,0.215,0.210,MAIN MARKET,0.220,s,CONSTRUCTION,0.220,"4,985",05:00PM,"15,268",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8311
552,1.310,261,-0.010,-0.75,1.320,'5219,PESTECH INTERNATIONAL BERHAD,23 Oct 2019,1.350,1.33,1.310,MAIN MARKET,1.330,s,INDUSTRIAL PRODUCTS & SERVICES,1.320,"1,754",05:00PM,"2,892",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5219
553,1.490,129,0.180,+13.74,1.490,'5133,PETRA ENERGY BERHAD,23 Oct 2019,1.490,1.31,1.320,MAIN MARKET,1.330,s,ENERGY,1.500,906,05:00PM,"20,414",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5133
554,5.020,3,-0.020,-0.40,5.040,'3042,PETRON MALAYSIA REFINING & MARKETING BHD,23 Oct 2019,5.060,5.06,5.000,MAIN MARKET,5.030,s,ENERGY,5.040,60,05:00PM,727,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3042
555,7.390,284,-0.010,-0.13,7.410,'5183,PETRONAS CHEMICALS GROUP BERHAD,23 Oct 2019,7.420,7.42,7.320,MAIN MARKET,7.420,s,INDUSTRIAL PRODUCTS & SERVICES,7.410,"6,659",05:00PM,"66,662",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5183
556,23.400,72,-,-,23.480,'5681,PETRONAS DAGANGAN BHD,23 Oct 2019,23.480,23.48,23.300,MAIN MARKET,23.460,s,CONSUMER PRODUCTS & SERVICES,23.480,593,05:00PM,"1,677",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5681
557,16.640,62,-0.160,-0.95,16.640,'6033,PETRONAS GAS BERHAD,23 Oct 2019,16.980,16.8,16.500,MAIN MARKET,16.960,s,UTILITIES,16.680,65,05:00PM,"4,019",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6033
558,2.380,59,-0.010,-0.42,2.390,'7081,PHARMANIAGA BERHAD,23 Oct 2019,2.480,2.4,2.380,MAIN MARKET,2.400,s,HEALTH CARE,2.390,119,05:00PM,917,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7081
559,0.790,20,0.010,+1.27,0.795,'5622,PIMPINAN EHSAN BERHAD,23 Oct 2019,0.795,0.785,0.795,MAIN MARKET,0.795,s,CONSTRUCTION,0.800,100,05:00PM,100,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5622
560,0.255,339,-0.010,-3.77,0.255,'1902,PINEHILL PACIFIC BERHAD,23 Oct 2019,0.255,0.265,0.255,MAIN MARKET,0.255,s,PLANTATION,0.265,270,05:00PM,197,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1902
561,3.260,35,-,-,3.300,'9598,PINTARAS JAYA BHD,23 Oct 2019,3.310,3.3,3.300,MAIN MARKET,3.310,s,CONSTRUCTION,3.330,22,05:00PM,670,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9598
562,0.140,100,-,-,-,'7163,PJBUMI BERHAD,23 Oct 2019,-,0.16,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,0.210,250,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7163
563,1.010,50,-,-,-,'7055,PLB ENGINEERING BERHAD,23 Oct 2019,-,1.15,-,MAIN MARKET,-,s,PROPERTY,1.100,60,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7055
564,1.320,11,-,-,1.320,'5075,PLENITUDE BERHAD,23 Oct 2019,1.320,1.32,1.320,MAIN MARKET,1.320,s,PROPERTY,1.380,14,05:00PM,20,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5075
565,0.675,11,-,-,-,'9695,PLS PLANTATIONS BERHAD,23 Oct 2019,-,0.7,-,MAIN MARKET,-,s,PLANTATION,0.700,700,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9695
566,3.150,120,-,-,3.160,'7172,PMB TECHNOLOGY BERHAD,23 Oct 2019,3.160,3.16,3.160,MAIN MARKET,3.160,s,INDUSTRIAL PRODUCTS & SERVICES,3.190,16,05:00PM,100,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7172
567,0.535,833,-,-,-,'6637,PNE PCB BERHAD,23 Oct 2019,-,0.54,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,0.545,"1,296",05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6637
568,1.490,116,-,-,1.510,'7088,POH HUAT RESOURCES HOLDINGS BERHAD,23 Oct 2019,1.510,1.51,1.490,MAIN MARKET,1.510,s,CONSUMER PRODUCTS & SERVICES,1.510,133,05:00PM,420,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7088
569,0.495,600,0.005,+1.01,0.500,'5080,POH KONG HOLDINGS BERHAD,23 Oct 2019,0.500,0.495,0.495,MAIN MARKET,0.495,s,CONSUMER PRODUCTS & SERVICES,0.500,250,05:00PM,560,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5080
570,0.350,200,0.025,+6.76,0.395,'8117,POLY GLASS FIBRE (M) BERHAD,23 Oct 2019,0.395,0.37,0.360,MAIN MARKET,0.360,s,INDUSTRIAL PRODUCTS & SERVICES,0.395,16,05:00PM,20,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8117
571,1.550,"4,698",-,-,1.560,'4634,POS MALAYSIA BERHAD,23 Oct 2019,1.590,1.56,1.550,MAIN MARKET,1.570,s,TRANSPORTATION & LOGISTICS,1.560,994,05:00PM,"17,822",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4634
572,2.210,2,-0.030,-1.34,2.210,'7237,POWER ROOT BERHAD,23 Oct 2019,2.240,2.24,2.190,MAIN MARKET,2.240,s,CONSUMER PRODUCTS & SERVICES,2.220,330,05:00PM,"4,697",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7237
573,17.940,104,-0.040,-0.22,17.960,'4065,PPB GROUP BERHAD,23 Oct 2019,18.000,18.0,17.840,MAIN MARKET,18.000,s,CONSUMER PRODUCTS & SERVICES,17.960,252,05:00PM,"5,766",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4065
574,4.780,"2,452",-0.020,-0.41,4.800,'8869,PRESS METAL ALUMINIUM HOLDINGS BERHAD,23 Oct 2019,4.840,4.82,4.780,MAIN MARKET,4.810,s,INDUSTRIAL PRODUCTS & SERVICES,4.800,"4,787",05:00PM,"5,794",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8869
575,0.425,180,-0.005,-1.15,0.430,'9873,PRESTAR RESOURCES BERHAD,23 Oct 2019,0.430,0.435,0.430,MAIN MARKET,0.430,s,INDUSTRIAL PRODUCTS & SERVICES,0.440,100,05:00PM,305,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9873
576,0.485,"5,318",-0.005,-1.01,0.490,'5204,PRESTARIANG BERHAD,23 Oct 2019,0.495,0.495,0.485,MAIN MARKET,0.495,s,TECHNOLOGY,0.490,"11,117",05:00PM,"54,738",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5204
577,0.790,173,-0.025,-3.07,0.790,'7168,PRG HOLDINGS BERHAD,23 Oct 2019,0.825,0.815,0.780,MAIN MARKET,0.815,s,CONSUMER PRODUCTS & SERVICES,0.795,130,05:00PM,"36,518",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7168
578,0.050,"652,030",-,-,0.055,'7123,PRICEWORTH INTERNATIONAL BERHAD,23 Oct 2019,0.055,0.055,0.050,MAIN MARKET,0.050,s,INDUSTRIAL PRODUCTS & SERVICES,0.055,"151,275",05:00PM,"55,217",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7123
579,0.100,"47,934",-,-,0.105,'7145,PRINSIPTEK CORPORATION BERHAD,23 Oct 2019,0.105,0.105,0.100,MAIN MARKET,0.105,s,CONSTRUCTION,0.105,18,05:00PM,"16,090",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7145
580,0.115,443,-,-,0.120,'7201,PROGRESSIVE IMPACT CORPORATION BERHAD,23 Oct 2019,0.120,0.12,0.115,MAIN MARKET,0.115,s,INDUSTRIAL PRODUCTS & SERVICES,0.120,813,05:00PM,120,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7201
581,0.905,105,0.025,+2.82,0.910,'8966,PROLEXUS BERHAD,23 Oct 2019,0.915,0.885,0.885,MAIN MARKET,0.895,s,CONSUMER PRODUCTS & SERVICES,0.910,48,05:00PM,"19,607",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8966
582,0.245,"2,060",-0.005,-1.96,0.250,'5070,PROTASCO BERHAD,23 Oct 2019,0.250,0.255,0.250,MAIN MARKET,0.250,s,CONSTRUCTION,0.255,120,05:00PM,"1,050",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5070
583,4.570,119,-,-,4.600,'5436,PERUSAHAAN SADUR TIMAH MALAYSIA (PERSTIMA) BHD,23 Oct 2019,4.600,4.6,4.580,MAIN MARKET,4.580,s,INDUSTRIAL PRODUCTS & SERVICES,4.650,379,05:00PM,25,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5436
584,19.220,30,-0.040,-0.21,19.260,'1295,PUBLIC BANK BERHAD,23 Oct 2019,19.340,19.3,19.060,MAIN MARKET,19.340,s,FINANCIAL SERVICES,19.260,951,05:00PM,"24,046",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1295
585,0.680,15,0.010,+1.48,0.685,'8273,PUBLIC PACKAGES HOLDINGS BHD,23 Oct 2019,0.685,0.675,0.670,MAIN MARKET,0.670,s,INDUSTRIAL PRODUCTS & SERVICES,0.685,139,05:00PM,"1,260",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8273
586,0.265,184,-,-,0.265,'6807,PUNCAK NIAGA HOLDINGS BERHAD,23 Oct 2019,0.270,0.265,0.265,MAIN MARKET,0.270,s,CONSTRUCTION,0.270,463,05:00PM,795,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6807
587,0.710,20,-,-,-,'7134,PWF CONSOLIDATED BERHAD,23 Oct 2019,-,0.74,-,MAIN MARKET,-,s,CONSUMER PRODUCTS & SERVICES,0.750,55,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7134
588,7.120,33,0.040,+0.56,7.160,'7084,QL RESOURCES BERHAD,23 Oct 2019,7.160,7.12,7.070,MAIN MARKET,7.120,s,CONSUMER PRODUCTS & SERVICES,7.160,"13,043",05:00PM,"10,432",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7084
589,0.750,"2,000",-,-,-,'7544,QUALITY CONCRETE HOLDINGS BERHAD,23 Oct 2019,-,0.8,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,1.050,50,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7544
590,0.230,470,-,-,-,'7498,RALCO CORPORATION BERHAD,23 Oct 2019,-,0.23,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,0.280,383,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7498
591,1.230,236,0.010,+0.81,1.250,'5272,RANHILL HOLDINGS BERHAD,23 Oct 2019,1.250,1.24,1.230,MAIN MARKET,1.230,s,UTILITIES,1.250,"1,361",05:00PM,"2,174",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5272
592,5.930,1,0.030,+0.50,6.010,'7765,RAPID SYNERGY BERHAD,23 Oct 2019,6.040,5.98,6.000,MAIN MARKET,6.040,s,PROPERTY,6.070,14,05:00PM,155,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7765
593,1.540,545,-,-,1.550,'9296,RCE CAPITAL BERHAD,23 Oct 2019,1.550,1.55,1.540,MAIN MARKET,1.550,s,FINANCIAL SERVICES,1.550,991,05:00PM,681,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9296
594,0.195,"3,748",0.005,+2.63,0.195,'5256,REACH ENERGY BERHAD,23 Oct 2019,0.200,0.19,0.185,MAIN MARKET,0.190,s,ENERGY,0.200,"13,629",05:00PM,"59,940",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5256
595,-,-,-,-,-,'5270,RED SENA BERHAD,23 Oct 2019,-,0.505,-,MAIN MARKET,-,Ss,SPECIAL PURPOSE ACQUISITION COMPANY,-,-,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5270
596,0.310,10,-,-,0.310,'7232,RESINTECH BERHAD,23 Oct 2019,0.310,0.31,0.310,MAIN MARKET,0.310,s,INDUSTRIAL PRODUCTS & SERVICES,0.330,"1,000",05:00PM,230,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7232
597,0.265,150,-,-,-,'9946,REX INDUSTRY BERHAD,23 Oct 2019,-,0.29,-,MAIN MARKET,-,s,CONSUMER PRODUCTS & SERVICES,0.300,133,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9946
598,0.170,"20,600",-,-,0.175,'0037,RGB INTERNATIONAL BHD,23 Oct 2019,0.175,0.175,0.170,MAIN MARKET,0.175,s,CONSUMER PRODUCTS & SERVICES,0.175,"3,061",05:00PM,"5,492",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0037
599,0.140,"2,796",-,-,0.145,'9954,RGT BERHAD,23 Oct 2019,0.145,0.145,0.140,MAIN MARKET,0.145,s,INDUSTRIAL PRODUCTS & SERVICES,0.145,"2,160",05:00PM,284,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9954
600,5.610,490,-0.020,-0.35,5.630,'1066,RHB BANK BERHAD,23 Oct 2019,5.680,5.65,5.610,MAIN MARKET,5.630,s,FINANCIAL SERVICES,5.630,371,05:00PM,"18,858",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1066
601,0.655,20,-,-,-,'5278,RHONE MA HOLDINGS BERHAD,23 Oct 2019,-,0.69,-,MAIN MARKET,-,s,CONSUMER PRODUCTS & SERVICES,0.690,40,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5278
